datetime,count
2011-04-23 06:00:00,29.02
2011-04-23 07:00:00,40.27
2011-04-23 08:00:00,49.36
2011-04-23 09:00:00,67.83
2011-04-23 10:00:00,150.0
2011-04-23 11:00:00,103.98
2011-04-23 12:00:00,154.17
2011-04-23 13:00:00,168.13
2011-04-23 14:00:00,215.72
2011-04-23 15:00:00,269.84
2011-04-23 16:00:00,283.03
2011-04-23 17:00:00,306.85
2011-04-23 18:00:00,268.75
2011-04-23 19:00:00,180.23
2011-04-23 20:00:00,144.81
2011-04-23 21:00:00,112.85
2011-04-23 22:00:00,102.85
2011-04-23 23:00:00,77.61
2011-04-24 00:00:00,78.13
2011-04-24 01:00:00,60.89
2011-04-24 02:00:00,36.99
2011-04-24 03:00:00,23.68
2011-04-24 04:00:00,8.33
2011-04-24 05:00:00,10.89
2011-04-24 06:00:00,39.77
2011-04-24 07:00:00,103.12
2011-04-24 08:00:00,146.69
2011-04-24 09:00:00,137.46
2011-04-24 10:00:00,202.98
2011-04-24 11:00:00,302.6
2011-04-24 12:00:00,319.72
2011-04-24 13:00:00,328.07
2011-04-24 14:00:00,333.25
2011-04-24 15:00:00,332.98
2011-04-24 16:00:00,362.43
2011-04-24 17:00:00,351.45
2011-04-24 18:00:00,336.51
2011-04-24 19:00:00,159.08
2011-04-24 20:00:00,148.6
2011-04-24 21:00:00,88.12
2011-04-24 22:00:00,72.54
2011-04-24 23:00:00,66.91
2011-04-25 00:00:00,20.62
2011-04-25 01:00:00,12.54
2011-04-25 02:00:00,9.24
2011-04-25 03:00:00,4.99
2011-04-25 04:00:00,4.66
2011-04-25 05:00:00,15.4
2011-04-25 06:00:00,52.92
2011-04-25 07:00:00,184.86
2011-04-25 08:00:00,295.51
2011-04-25 09:00:00,158.13
2011-04-25 10:00:00,145.07
2011-04-25 11:00:00,154.08
2011-04-25 12:00:00,162.06
2011-04-25 13:00:00,164.9
2011-04-25 14:00:00,171.71
2011-04-25 15:00:00,173.17
2011-04-25 16:00:00,215.94
2011-04-25 17:00:00,381.18
2011-04-25 18:00:00,375.93
2011-04-25 19:00:00,305.6
2011-04-25 20:00:00,179.99
2011-04-25 21:00:00,148.95
2011-04-25 22:00:00,112.2
2011-04-25 23:00:00,81.86
2011-04-26 00:00:00,30.43
2011-04-26 01:00:00,13.78
2011-04-26 02:00:00,10.36
2011-04-26 03:00:00,4.42
2011-04-26 04:00:00,4.95
2011-04-26 05:00:00,11.59
2011-04-26 06:00:00,51.12
2011-04-26 07:00:00,197.75
2011-04-26 08:00:00,280.95
2011-04-26 09:00:00,177.07
2011-04-26 10:00:00,150.62
2011-04-26 11:00:00,160.18
2011-04-26 12:00:00,170.18
2011-04-26 13:00:00,174.01
2011-04-26 14:00:00,170.93
2011-04-26 15:00:00,168.45
2011-04-26 16:00:00,216.45
2011-04-26 17:00:00,381.44
2011-04-26 18:00:00,379.03
2011-04-26 19:00:00,291.32
2011-04-26 20:00:00,174.07
2011-04-26 21:00:00,136.25
2011-04-26 22:00:00,112.23
2011-04-26 23:00:00,81.13
2011-04-27 00:00:00,27.44
2011-04-27 01:00:00,13.76
2011-04-27 02:00:00,10.29
2011-04-27 03:00:00,4.18
2011-04-27 04:00:00,4.41
2011-04-27 05:00:00,11.23
2011-04-27 06:00:00,50.85
2011-04-27 07:00:00,181.99
2011-04-27 08:00:00,279.85
2011-04-27 09:00:00,147.36
2011-04-27 10:00:00,125.78
2011-04-27 11:00:00,132.22
2011-04-27 12:00:00,147.91
2011-04-27 13:00:00,137.92
2011-04-27 14:00:00,160.36
2011-04-27 15:00:00,160.78
2011-04-27 16:00:00,226.05
2011-04-27 17:00:00,262.26
2011-04-27 18:00:00,267.37
2011-04-27 19:00:00,264.6
2011-04-27 20:00:00,158.58
2011-04-27 21:00:00,122.03
2011-04-27 22:00:00,100.03
2011-04-27 23:00:00,73.76
2011-04-28 00:00:00,29.44
2011-04-28 01:00:00,13.59
2011-04-28 02:00:00,8.1
2011-04-28 03:00:00,4.99
2011-04-28 04:00:00,5.14
2011-04-28 05:00:00,10.55
2011-04-28 06:00:00,55.83
2011-04-28 07:00:00,178.02
2011-04-28 08:00:00,336.98
2011-04-28 09:00:00,143.51
2011-04-28 10:00:00,121.76
2011-04-28 11:00:00,127.65
2011-04-28 12:00:00,136.06
2011-04-28 13:00:00,130.78
2011-04-28 14:00:00,133.08
2011-04-28 15:00:00,164.32
2011-04-28 16:00:00,198.31
2011-04-28 17:00:00,382.54
2011-04-28 18:00:00,376.52
2011-04-28 19:00:00,311.55
2011-04-28 20:00:00,173.63
2011-04-28 21:00:00,129.67
2011-04-28 22:00:00,106.09
2011-04-28 23:00:00,84.69
2011-04-29 00:00:00,33.21
2011-04-29 01:00:00,19.24
2011-04-29 02:00:00,11.42
2011-04-29 03:00:00,4.48
2011-04-29 04:00:00,4.81
2011-04-29 05:00:00,13.79
2011-04-29 06:00:00,51.47
2011-04-29 07:00:00,199.56
2011-04-29 08:00:00,286.0
2011-04-29 09:00:00,162.85
2011-04-29 10:00:00,167.34
2011-04-29 11:00:00,170.07
2011-04-29 12:00:00,173.13
2011-04-29 13:00:00,171.59
2011-04-29 14:00:00,176.79
2011-04-29 15:00:00,170.37
2011-04-29 16:00:00,186.23
2011-04-29 17:00:00,340.79
2011-04-29 18:00:00,355.23
2011-04-29 19:00:00,242.84
2011-04-29 20:00:00,158.8
2011-04-29 21:00:00,124.15
2011-04-29 22:00:00,87.43
2011-04-29 23:00:00,52.29
2011-04-30 00:00:00,37.54
2011-04-30 01:00:00,32.1
2011-04-30 02:00:00,33.34
2011-04-30 03:00:00,21.21
2011-04-30 04:00:00,4.03
2011-04-30 05:00:00,4.33
2011-04-30 06:00:00,31.78
2011-04-30 07:00:00,28.33
2011-04-30 08:00:00,53.72
2011-04-30 09:00:00,151.77
2011-04-30 10:00:00,268.75
2011-04-30 11:00:00,282.73
2011-04-30 12:00:00,290.4
2011-04-30 13:00:00,310.96
2011-04-30 14:00:00,306.56
2011-04-30 15:00:00,316.04
2011-04-30 16:00:00,317.59
2011-04-30 17:00:00,335.27
2011-04-30 18:00:00,329.76
2011-04-30 19:00:00,281.01
2011-04-30 20:00:00,149.0
2011-04-30 21:00:00,113.25
2011-04-30 22:00:00,68.27
2011-04-30 23:00:00,49.76
2011-05-20 00:00:00,36.27
2011-05-20 01:00:00,11.78
2011-05-20 02:00:00,11.15
2011-05-20 03:00:00,4.06
2011-05-20 04:00:00,4.54
2011-05-20 05:00:00,21.79
2011-05-20 06:00:00,99.46
2011-05-20 07:00:00,287.96
2011-05-20 08:00:00,443.1
2011-05-20 09:00:00,206.52
2011-05-20 10:00:00,143.9
2011-05-20 11:00:00,156.37
2011-05-20 12:00:00,204.38
2011-05-20 13:00:00,194.44
2011-05-20 14:00:00,206.17
2011-05-20 15:00:00,197.3
2011-05-20 16:00:00,315.81
2011-05-20 17:00:00,554.36
2011-05-20 18:00:00,504.01
2011-05-20 19:00:00,376.72
2011-05-20 20:00:00,251.77
2011-05-20 21:00:00,184.71
2011-05-20 22:00:00,123.53
2011-05-20 23:00:00,94.57
2011-05-21 00:00:00,96.47
2011-05-21 01:00:00,81.19
2011-05-21 02:00:00,69.87
2011-05-21 03:00:00,25.45
2011-05-21 04:00:00,5.58
2011-05-21 05:00:00,7.56
2011-05-21 06:00:00,22.97
2011-05-21 07:00:00,49.77
2011-05-21 08:00:00,102.89
2011-05-21 09:00:00,189.07
2011-05-21 10:00:00,267.46
2011-05-21 11:00:00,370.4
2011-05-21 12:00:00,393.14
2011-05-21 13:00:00,389.57
2011-05-21 14:00:00,384.44
2011-05-21 15:00:00,386.49
2011-05-21 16:00:00,402.99
2011-05-21 17:00:00,393.32
2011-05-21 18:00:00,385.86
2011-05-21 19:00:00,326.53
2011-05-21 20:00:00,226.11
2011-05-21 21:00:00,193.91
2011-05-21 22:00:00,134.84
2011-05-21 23:00:00,98.14
2011-05-22 00:00:00,103.8
2011-05-22 01:00:00,75.53
2011-05-22 02:00:00,58.01
2011-05-22 03:00:00,25.2
2011-05-22 04:00:00,9.8
2011-05-22 05:00:00,11.59
2011-05-22 06:00:00,20.68
2011-05-22 07:00:00,61.75
2011-05-22 08:00:00,89.6
2011-05-22 09:00:00,185.82
2011-05-22 10:00:00,264.82
2011-05-22 11:00:00,370.13
2011-05-22 12:00:00,375.07
2011-05-22 13:00:00,389.26
2011-05-22 14:00:00,357.93
2011-05-22 15:00:00,400.23
2011-05-22 16:00:00,378.08
2011-05-22 17:00:00,356.83
2011-05-22 18:00:00,344.7
2011-05-22 19:00:00,312.19
2011-05-22 20:00:00,235.07
2011-05-22 21:00:00,191.12
2011-05-22 22:00:00,125.72
2011-05-22 23:00:00,90.6
2011-05-23 00:00:00,27.53
2011-05-23 01:00:00,14.49
2011-05-23 02:00:00,7.63
2011-05-23 03:00:00,5.06
2011-05-23 04:00:00,5.23
2011-05-23 05:00:00,20.76
2011-05-23 06:00:00,97.06
2011-05-23 07:00:00,218.35
2011-05-23 08:00:00,419.97
2011-05-23 09:00:00,200.69
2011-05-23 10:00:00,126.55
2011-05-23 11:00:00,165.15
2011-05-23 12:00:00,190.63
2011-05-23 13:00:00,197.99
2011-05-23 14:00:00,195.04
2011-05-23 15:00:00,195.52
2011-05-23 16:00:00,300.24
2011-05-23 17:00:00,350.41
2011-05-23 18:00:00,476.78
2011-05-23 19:00:00,376.42
2011-05-23 20:00:00,237.83
2011-05-23 21:00:00,128.21
2011-05-23 22:00:00,125.52
2011-05-23 23:00:00,87.42
2011-05-24 00:00:00,26.95
2011-05-24 01:00:00,13.2
2011-05-24 02:00:00,9.09
2011-05-24 03:00:00,5.22
2011-05-24 04:00:00,5.77
2011-05-24 05:00:00,19.07
2011-05-24 06:00:00,99.64
2011-05-24 07:00:00,167.04
2011-05-24 08:00:00,286.41
2011-05-24 09:00:00,221.3
2011-05-24 10:00:00,127.12
2011-05-24 11:00:00,161.73
2011-05-24 12:00:00,204.42
2011-05-24 13:00:00,220.45
2011-05-24 14:00:00,212.14
2011-05-24 15:00:00,198.36
2011-05-24 16:00:00,303.92
2011-05-24 17:00:00,553.98
2011-05-24 18:00:00,500.47
2011-05-24 19:00:00,352.96
2011-05-24 20:00:00,249.14
2011-05-24 21:00:00,202.89
2011-05-24 22:00:00,74.39
2011-05-24 23:00:00,89.29
2011-05-25 00:00:00,30.5
2011-05-25 01:00:00,13.62
2011-05-25 02:00:00,8.39
2011-05-25 03:00:00,5.32
2011-05-25 04:00:00,5.6
2011-05-25 05:00:00,21.97
2011-05-25 06:00:00,98.06
2011-05-25 07:00:00,291.75
2011-05-25 08:00:00,404.51
2011-05-25 09:00:00,220.07
2011-05-25 10:00:00,151.47
2011-05-25 11:00:00,161.63
2011-05-25 12:00:00,208.23
2011-05-25 13:00:00,207.87
2011-05-25 14:00:00,207.75
2011-05-25 15:00:00,217.03
2011-05-25 16:00:00,288.13
2011-05-25 17:00:00,540.01
2011-05-25 18:00:00,496.31
2011-05-25 19:00:00,382.02
2011-05-25 20:00:00,252.32
2011-05-25 21:00:00,200.58
2011-05-25 22:00:00,145.73
2011-05-25 23:00:00,89.6
2011-05-26 00:00:00,51.36
2011-05-26 01:00:00,13.55
2011-05-26 02:00:00,9.52
2011-05-26 03:00:00,5.22
2011-05-26 04:00:00,5.61
2011-05-26 05:00:00,20.52
2011-05-26 06:00:00,97.24
2011-05-26 07:00:00,193.39
2011-05-26 08:00:00,413.59
2011-05-26 09:00:00,210.26
2011-05-26 10:00:00,125.46
2011-05-26 11:00:00,162.78
2011-05-26 12:00:00,198.87
2011-05-26 13:00:00,166.02
2011-05-26 14:00:00,164.75
2011-05-26 15:00:00,171.68
2011-05-26 16:00:00,291.46
2011-05-26 17:00:00,541.37
2011-05-26 18:00:00,488.33
2011-05-26 19:00:00,348.32
2011-05-26 20:00:00,250.44
2011-05-26 21:00:00,204.91
2011-05-26 22:00:00,146.31
2011-05-26 23:00:00,99.9
2011-05-27 00:00:00,53.79
2011-05-27 01:00:00,19.48
2011-05-27 02:00:00,9.58
2011-05-27 03:00:00,5.56
2011-05-27 04:00:00,5.35
2011-05-27 05:00:00,24.24
2011-05-27 06:00:00,106.6
2011-05-27 07:00:00,292.92
2011-05-27 08:00:00,417.94
2011-05-27 09:00:00,225.96
2011-05-27 10:00:00,126.64
2011-05-27 11:00:00,155.31
2011-05-27 12:00:00,199.85
2011-05-27 13:00:00,208.67
2011-05-27 14:00:00,215.18
2011-05-27 15:00:00,210.06
2011-05-27 16:00:00,292.64
2011-05-27 17:00:00,535.53
2011-05-27 18:00:00,478.28
2011-05-27 19:00:00,289.46
2011-05-27 20:00:00,248.16
2011-05-27 21:00:00,142.06
2011-05-27 22:00:00,135.48
2011-05-27 23:00:00,88.65
2011-05-28 00:00:00,104.64
2011-05-28 01:00:00,88.21
2011-05-28 02:00:00,56.87
2011-05-28 03:00:00,24.32
2011-05-28 04:00:00,8.27
2011-05-28 05:00:00,12.87
2011-05-28 06:00:00,27.74
2011-05-28 07:00:00,50.97
2011-05-28 08:00:00,92.4
2011-05-28 09:00:00,182.99
2011-05-28 10:00:00,257.72
2011-05-28 11:00:00,371.21
2011-05-28 12:00:00,390.46
2011-05-28 13:00:00,384.92
2011-05-28 14:00:00,375.14
2011-05-28 15:00:00,380.79
2011-05-28 16:00:00,398.77
2011-05-28 17:00:00,370.32
2011-05-28 18:00:00,341.04
2011-05-28 19:00:00,307.28
2011-05-28 20:00:00,242.9
2011-05-28 21:00:00,203.36
2011-05-28 22:00:00,146.54
2011-05-28 23:00:00,112.78
2011-05-29 00:00:00,106.14
2011-05-29 01:00:00,87.96
2011-05-29 02:00:00,57.3
2011-05-29 03:00:00,24.94
2011-05-29 04:00:00,9.13
2011-05-29 05:00:00,11.39
2011-05-29 06:00:00,25.18
2011-05-29 07:00:00,58.98
2011-05-29 08:00:00,107.15
2011-05-29 09:00:00,123.57
2011-05-29 10:00:00,223.88
2011-05-29 11:00:00,288.04
2011-05-29 12:00:00,298.71
2011-05-29 13:00:00,396.28
2011-05-29 14:00:00,388.02
2011-05-29 15:00:00,389.73
2011-05-29 16:00:00,352.56
2011-05-29 17:00:00,350.18
2011-05-29 18:00:00,282.63
2011-05-29 19:00:00,280.14
2011-05-29 20:00:00,241.17
2011-05-29 21:00:00,187.16
2011-05-29 22:00:00,123.74
2011-05-29 23:00:00,103.1
2011-05-30 00:00:00,97.65
2011-05-30 01:00:00,78.62
2011-05-30 02:00:00,54.69
2011-05-30 03:00:00,20.86
2011-05-30 04:00:00,10.27
2011-05-30 05:00:00,12.69
2011-05-30 06:00:00,55.55
2011-05-30 07:00:00,80.01
2011-05-30 08:00:00,130.96
2011-05-30 09:00:00,185.75
2011-05-30 10:00:00,278.29
2011-05-30 11:00:00,359.45
2011-05-30 12:00:00,359.47
2011-05-30 13:00:00,361.01
2011-05-30 14:00:00,352.14
2011-05-30 15:00:00,351.71
2011-05-30 16:00:00,395.56
2011-05-30 17:00:00,405.51
2011-05-30 18:00:00,390.06
2011-05-30 19:00:00,264.53
2011-05-30 20:00:00,293.67
2011-05-30 21:00:00,345.14
2011-05-30 22:00:00,287.91
2011-05-30 23:00:00,97.47
2011-05-31 00:00:00,36.66
2011-05-31 01:00:00,17.04
2011-05-31 02:00:00,8.0
2011-05-31 03:00:00,4.54
2011-05-31 04:00:00,6.63
2011-05-31 05:00:00,21.67
2011-05-31 06:00:00,104.29
2011-05-31 07:00:00,292.95
2011-05-31 08:00:00,407.75
2011-05-31 09:00:00,188.78
2011-05-31 10:00:00,130.29
2011-05-31 11:00:00,131.87
2011-05-31 12:00:00,152.82
2011-05-31 13:00:00,143.4
2011-05-31 14:00:00,137.13
2011-05-31 15:00:00,140.25
2011-05-31 16:00:00,257.62
2011-05-31 17:00:00,523.83
2011-05-31 18:00:00,491.6
2011-05-31 19:00:00,363.26
2011-05-31 20:00:00,254.33
2011-05-31 21:00:00,205.16
2011-05-31 22:00:00,143.52
2011-05-31 23:00:00,91.63
2011-06-20 00:00:00,33.29
2011-06-20 01:00:00,16.41
2011-06-20 02:00:00,10.05
2011-06-20 03:00:00,4.27
2011-06-20 04:00:00,4.77
2011-06-20 05:00:00,19.35
2011-06-20 06:00:00,92.93
2011-06-20 07:00:00,150.58
2011-06-20 08:00:00,284.33
2011-06-20 09:00:00,210.62
2011-06-20 10:00:00,123.8
2011-06-20 11:00:00,133.12
2011-06-20 12:00:00,191.24
2011-06-20 13:00:00,207.01
2011-06-20 14:00:00,204.46
2011-06-20 15:00:00,204.41
2011-06-20 16:00:00,316.93
2011-06-20 17:00:00,560.85
2011-06-20 18:00:00,508.12
2011-06-20 19:00:00,368.87
2011-06-20 20:00:00,260.48
2011-06-20 21:00:00,207.24
2011-06-20 22:00:00,153.84
2011-06-20 23:00:00,108.92
2011-06-21 00:00:00,34.33
2011-06-21 01:00:00,16.5
2011-06-21 02:00:00,8.78
2011-06-21 03:00:00,5.45
2011-06-21 04:00:00,5.93
2011-06-21 05:00:00,20.61
2011-06-21 06:00:00,113.4
2011-06-21 07:00:00,233.81
2011-06-21 08:00:00,417.52
2011-06-21 09:00:00,200.99
2011-06-21 10:00:00,126.72
2011-06-21 11:00:00,138.09
2011-06-21 12:00:00,171.51
2011-06-21 13:00:00,214.53
2011-06-21 14:00:00,211.69
2011-06-21 15:00:00,211.42
2011-06-21 16:00:00,296.6
2011-06-21 17:00:00,530.09
2011-06-21 18:00:00,492.25
2011-06-21 19:00:00,370.69
2011-06-21 20:00:00,222.77
2011-06-21 21:00:00,222.9
2011-06-21 22:00:00,154.06
2011-06-21 23:00:00,107.09
2011-06-22 00:00:00,34.83
2011-06-22 01:00:00,15.6
2011-06-22 02:00:00,15.43
2011-06-22 03:00:00,5.39
2011-06-22 04:00:00,6.65
2011-06-22 05:00:00,22.78
2011-06-22 06:00:00,103.91
2011-06-22 07:00:00,295.26
2011-06-22 08:00:00,399.74
2011-06-22 09:00:00,202.26
2011-06-22 10:00:00,134.65
2011-06-22 11:00:00,160.54
2011-06-22 12:00:00,173.68
2011-06-22 13:00:00,147.92
2011-06-22 14:00:00,164.35
2011-06-22 15:00:00,148.62
2011-06-22 16:00:00,278.1
2011-06-22 17:00:00,531.52
2011-06-22 18:00:00,479.98
2011-06-22 19:00:00,390.91
2011-06-22 20:00:00,268.01
2011-06-22 21:00:00,228.84
2011-06-22 22:00:00,157.91
2011-06-22 23:00:00,93.92
2011-06-23 00:00:00,35.65
2011-06-23 01:00:00,16.96
2011-06-23 02:00:00,13.81
2011-06-23 03:00:00,4.77
2011-06-23 04:00:00,6.34
2011-06-23 05:00:00,23.34
2011-06-23 06:00:00,117.32
2011-06-23 07:00:00,308.77
2011-06-23 08:00:00,388.21
2011-06-23 09:00:00,210.93
2011-06-23 10:00:00,151.86
2011-06-23 11:00:00,147.86
2011-06-23 12:00:00,211.29
2011-06-23 13:00:00,212.29
2011-06-23 14:00:00,199.68
2011-06-23 15:00:00,200.46
2011-06-23 16:00:00,300.17
2011-06-23 17:00:00,515.64
2011-06-23 18:00:00,493.34
2011-06-23 19:00:00,357.39
2011-06-23 20:00:00,268.89
2011-06-23 21:00:00,226.54
2011-06-23 22:00:00,156.79
2011-06-23 23:00:00,104.5
2011-06-24 00:00:00,34.94
2011-06-24 01:00:00,16.48
2011-06-24 02:00:00,10.83
2011-06-24 03:00:00,5.43
2011-06-24 04:00:00,6.33
2011-06-24 05:00:00,23.27
2011-06-24 06:00:00,108.56
2011-06-24 07:00:00,276.59
2011-06-24 08:00:00,384.91
2011-06-24 09:00:00,212.33
2011-06-24 10:00:00,125.31
2011-06-24 11:00:00,152.25
2011-06-24 12:00:00,192.73
2011-06-24 13:00:00,202.36
2011-06-24 14:00:00,212.98
2011-06-24 15:00:00,193.33
2011-06-24 16:00:00,284.49
2011-06-24 17:00:00,570.8
2011-06-24 18:00:00,527.14
2011-06-24 19:00:00,395.02
2011-06-24 20:00:00,274.79
2011-06-24 21:00:00,243.82
2011-06-24 22:00:00,168.71
2011-06-24 23:00:00,110.02
2011-06-25 00:00:00,121.0
2011-06-25 01:00:00,86.86
2011-06-25 02:00:00,68.28
2011-06-25 03:00:00,34.37
2011-06-25 04:00:00,13.75
2011-06-25 05:00:00,14.89
2011-06-25 06:00:00,33.35
2011-06-25 07:00:00,66.61
2011-06-25 08:00:00,149.27
2011-06-25 09:00:00,199.29
2011-06-25 10:00:00,301.9
2011-06-25 11:00:00,379.07
2011-06-25 12:00:00,411.51
2011-06-25 13:00:00,413.67
2011-06-25 14:00:00,404.97
2011-06-25 15:00:00,394.11
2011-06-25 16:00:00,412.64
2011-06-25 17:00:00,416.93
2011-06-25 18:00:00,406.32
2011-06-25 19:00:00,336.1
2011-06-25 20:00:00,263.35
2011-06-25 21:00:00,240.72
2011-06-25 22:00:00,172.93
2011-06-25 23:00:00,109.97
2011-06-26 00:00:00,118.88
2011-06-26 01:00:00,88.86
2011-06-26 02:00:00,73.39
2011-06-26 03:00:00,31.38
2011-06-26 04:00:00,14.49
2011-06-26 05:00:00,15.76
2011-06-26 06:00:00,40.99
2011-06-26 07:00:00,53.35
2011-06-26 08:00:00,115.53
2011-06-26 09:00:00,197.4
2011-06-26 10:00:00,300.5
2011-06-26 11:00:00,376.92
2011-06-26 12:00:00,398.02
2011-06-26 13:00:00,400.53
2011-06-26 14:00:00,394.68
2011-06-26 15:00:00,397.37
2011-06-26 16:00:00,413.6
2011-06-26 17:00:00,406.58
2011-06-26 18:00:00,402.54
2011-06-26 19:00:00,339.93
2011-06-26 20:00:00,239.88
2011-06-26 21:00:00,214.19
2011-06-26 22:00:00,179.8
2011-06-26 23:00:00,123.75
2011-06-27 00:00:00,45.11
2011-06-27 01:00:00,14.67
2011-06-27 02:00:00,19.8
2011-06-27 03:00:00,5.12
2011-06-27 04:00:00,6.31
2011-06-27 05:00:00,20.11
2011-06-27 06:00:00,112.37
2011-06-27 07:00:00,300.0
2011-06-27 08:00:00,400.88
2011-06-27 09:00:00,217.37
2011-06-27 10:00:00,159.06
2011-06-27 11:00:00,168.44
2011-06-27 12:00:00,207.47
2011-06-27 13:00:00,203.33
2011-06-27 14:00:00,201.72
2011-06-27 15:00:00,196.58
2011-06-27 16:00:00,311.56
2011-06-27 17:00:00,569.6
2011-06-27 18:00:00,544.01
2011-06-27 19:00:00,376.05
2011-06-27 20:00:00,261.54
2011-06-27 21:00:00,212.6
2011-06-27 22:00:00,158.18
2011-06-27 23:00:00,116.23
2011-06-28 00:00:00,34.16
2011-06-28 01:00:00,18.41
2011-06-28 02:00:00,12.98
2011-06-28 03:00:00,5.39
2011-06-28 04:00:00,6.21
2011-06-28 05:00:00,21.87
2011-06-28 06:00:00,108.84
2011-06-28 07:00:00,295.61
2011-06-28 08:00:00,387.74
2011-06-28 09:00:00,205.75
2011-06-28 10:00:00,140.97
2011-06-28 11:00:00,148.25
2011-06-28 12:00:00,171.48
2011-06-28 13:00:00,183.98
2011-06-28 14:00:00,147.58
2011-06-28 15:00:00,150.4
2011-06-28 16:00:00,252.68
2011-06-28 17:00:00,347.58
2011-06-28 18:00:00,326.88
2011-06-28 19:00:00,354.41
2011-06-28 20:00:00,262.01
2011-06-28 21:00:00,215.81
2011-06-28 22:00:00,155.11
2011-06-28 23:00:00,106.45
2011-06-29 00:00:00,32.65
2011-06-29 01:00:00,17.11
2011-06-29 02:00:00,11.15
2011-06-29 03:00:00,5.51
2011-06-29 04:00:00,6.31
2011-06-29 05:00:00,22.45
2011-06-29 06:00:00,110.15
2011-06-29 07:00:00,307.14
2011-06-29 08:00:00,415.31
2011-06-29 09:00:00,216.65
2011-06-29 10:00:00,129.68
2011-06-29 11:00:00,163.99
2011-06-29 12:00:00,213.34
2011-06-29 13:00:00,199.62
2011-06-29 14:00:00,206.31
2011-06-29 15:00:00,199.83
2011-06-29 16:00:00,299.8
2011-06-29 17:00:00,540.36
2011-06-29 18:00:00,525.27
2011-06-29 19:00:00,366.31
2011-06-29 20:00:00,289.54
2011-06-29 21:00:00,243.57
2011-06-29 22:00:00,172.23
2011-06-29 23:00:00,110.07
2011-06-30 00:00:00,44.75
2011-06-30 01:00:00,19.66
2011-06-30 02:00:00,10.6
2011-06-30 03:00:00,4.93
2011-06-30 04:00:00,5.16
2011-06-30 05:00:00,26.54
2011-06-30 06:00:00,115.32
2011-06-30 07:00:00,306.52
2011-06-30 08:00:00,413.01
2011-06-30 09:00:00,217.63
2011-06-30 10:00:00,150.42
2011-06-30 11:00:00,155.93
2011-06-30 12:00:00,207.65
2011-06-30 13:00:00,213.72
2011-06-30 14:00:00,216.7
2011-06-30 15:00:00,225.01
2011-06-30 16:00:00,318.22
2011-06-30 17:00:00,573.88
2011-06-30 18:00:00,531.79
2011-06-30 19:00:00,394.13
2011-06-30 20:00:00,292.04
2011-06-30 21:00:00,243.72
2011-06-30 22:00:00,170.89
2011-06-30 23:00:00,120.92
2011-07-20 00:00:00,32.97
2011-07-20 01:00:00,18.87
2011-07-20 02:00:00,8.93
2011-07-20 03:00:00,5.21
2011-07-20 04:00:00,6.51
2011-07-20 05:00:00,22.17
2011-07-20 06:00:00,119.01
2011-07-20 07:00:00,291.01
2011-07-20 08:00:00,405.31
2011-07-20 09:00:00,204.43
2011-07-20 10:00:00,151.95
2011-07-20 11:00:00,141.29
2011-07-20 12:00:00,151.99
2011-07-20 13:00:00,151.3
2011-07-20 14:00:00,149.08
2011-07-20 15:00:00,151.53
2011-07-20 16:00:00,272.49
2011-07-20 17:00:00,525.72
2011-07-20 18:00:00,486.09
2011-07-20 19:00:00,377.35
2011-07-20 20:00:00,274.78
2011-07-20 21:00:00,224.38
2011-07-20 22:00:00,151.73
2011-07-20 23:00:00,96.74
2011-07-21 00:00:00,47.96
2011-07-21 01:00:00,17.11
2011-07-21 02:00:00,9.2
2011-07-21 03:00:00,4.52
2011-07-21 04:00:00,5.29
2011-07-21 05:00:00,20.41
2011-07-21 06:00:00,118.89
2011-07-21 07:00:00,290.16
2011-07-21 08:00:00,393.8
2011-07-21 09:00:00,194.45
2011-07-21 10:00:00,135.78
2011-07-21 11:00:00,129.79
2011-07-21 12:00:00,144.73
2011-07-21 13:00:00,140.71
2011-07-21 14:00:00,142.93
2011-07-21 15:00:00,143.17
2011-07-21 16:00:00,252.39
2011-07-21 17:00:00,529.49
2011-07-21 18:00:00,483.28
2011-07-21 19:00:00,369.57
2011-07-21 20:00:00,267.21
2011-07-21 21:00:00,229.7
2011-07-21 22:00:00,156.63
2011-07-21 23:00:00,93.44
2011-07-22 00:00:00,56.53
2011-07-22 01:00:00,22.05
2011-07-22 02:00:00,9.26
2011-07-22 03:00:00,4.43
2011-07-22 04:00:00,5.66
2011-07-22 05:00:00,21.09
2011-07-22 06:00:00,115.61
2011-07-22 07:00:00,296.02
2011-07-22 08:00:00,394.28
2011-07-22 09:00:00,178.91
2011-07-22 10:00:00,118.23
2011-07-22 11:00:00,130.33
2011-07-22 12:00:00,124.15
2011-07-22 13:00:00,125.27
2011-07-22 14:00:00,127.15
2011-07-22 15:00:00,131.09
2011-07-22 16:00:00,255.05
2011-07-22 17:00:00,515.21
2011-07-22 18:00:00,507.71
2011-07-22 19:00:00,407.69
2011-07-22 20:00:00,265.83
2011-07-22 21:00:00,229.64
2011-07-22 22:00:00,171.47
2011-07-22 23:00:00,92.03
2011-07-23 00:00:00,134.26
2011-07-23 01:00:00,83.58
2011-07-23 02:00:00,76.16
2011-07-23 03:00:00,32.61
2011-07-23 04:00:00,14.59
2011-07-23 05:00:00,14.88
2011-07-23 06:00:00,31.55
2011-07-23 07:00:00,63.67
2011-07-23 08:00:00,150.11
2011-07-23 09:00:00,197.77
2011-07-23 10:00:00,298.38
2011-07-23 11:00:00,339.66
2011-07-23 12:00:00,360.16
